12,19,41,63,21,83,79,90,97,78,40,84,65,24,80,25,82,89,59,15,92,37,43,23,45,6,99,52,27,44,76,38,10,7,14,34,8,77,94,60,93,68,0,28,64,61,16,67,1,71,22,66,3,29,5,57,35,87,72,69,54,2,96,95,47,85,31,48,46,32,56,51,13,58,62,50,98,81,18,9,53,30,73,88,17,20,33,11,91,26,74,55,39,75,70,4,49,86,36,42
12,19,41,63,21,83,79,90,97,78,40,84,65,24,80,25,82,89,59,15,92,37,43,23,45,6,99,52,27,44,76,38,10,7,14,34,8,77,94,60,93,68,0,28,64,61,16,67,1,71,22,66,3,29,5,57,35,87,72,69,54,2,96,95,47,85,31,48,46,32,56,51,13,58,62,50,98,81,18,9,53,30,73,88,17,20,33,11,91,26,74,55,39,75,70,4,49,86,36,42
32,34,68,4,15,48,90,91,44,70,64,5,30,94,17,46,19,26,99,20,10,50,54,80,16,86,18,69,3,97,53,55,59,65,72,9,81,11,71,63,67,23,66,77,73,58,7,74,37,89,27,56,96,83,21,1,14,6,61,92,98,76,78,36,25,52,62,49,41,8,93,95,29,2,24,28,51,75,33,13,47,38,60,31,57,22,88,45,87,42,85,82,43,40,12,0,79,35,39,84
32,34,68,4,15,48,90,91,44,70,64,5,30,94,17,46,19,26,99,20,10,50,54,80,16,86,18,69,3,97,53,55,59,65,72,9,81,11,71,63,67,23,66,77,73,58,7,74,37,89,27,56,96,83,21,1,14,6,61,92,98,76,78,36,25,52,62,49,41,8,93,95,29,2,24,28,51,75,33,13,47,38,60,31,57,22,88,45,87,42,85,82,43,40,12,0,79,35,39,84
4,26,89,32,51,41,22,73,62,71,57,14,70,24,29,50,9,65,47,87,10,82,98,75,21,39,48,2,38,33,46,90,59,81,36,49,78,94,58,0,19,64,66,1,44,3,80,42,6,16,37,30,7,83,8,13,28,76,20,52,11,34,31,84,67,43,97,35,17,96,68,15,99,5,60,79,25,85,53,72,56,95,91,12,74,61,63,18,27,88,86,55,93,77,92,69,45,54,40,23
4,26,89,32,51,41,22,73,62,71,57,14,70,24,29,50,9,65,47,87,10,82,98,75,21,39,48,2,38,33,46,90,59,81,36,49,78,94,58,0,19,64,66,1,44,3,80,42,6,16,37,30,7,83,8,13,28,76,20,52,11,34,31,84,67,43,97,35,17,96,68,15,99,5,60,79,25,85,53,72,56,95,91,12,74,61,63,18,27,88,86,55,93,77,92,69,45,54,40,23
4,26,89,32,51,41,22,73,62,71,57,14,70,24,29,50,9,65,47,87,10,82,98,75,21,39,48,2,38,33,46,90,59,81,36,49,78,94,58,0,19,64,66,1,44,3,80,42,6,16,37,30,7,83,8,13,28,76,20,52,11,34,31,84,67,43,97,35,17,96,68,15,99,5,60,79,25,85,53,72,56,95,91,12,74,61,63,18,27,88,86,55,93,77,92,69,45,54,40,23
4,26,89,32,51,41,22,73,62,71,57,14,70,24,29,50,9,65,47,87,10,82,98,75,21,39,48,2,38,33,46,90,59,81,36,49,78,94,58,0,19,64,66,1,44,3,80,42,6,16,37,30,7,83,8,13,28,76,20,52,11,34,31,84,67,43,97,35,17,96,68,15,99,5,60,79,25,85,53,72,56,95,91,12,74,61,63,18,27,88,86,55,93,77,92,69,45,54,40,23
79,51,73,72,58,45,44,18,19,70,40,24,37,59,13,27,94,11,80,67,92,88,97,29,69,10,2,0,20,5,30,42,68,35,60,48,39,8,66,83,22,78,16,26,89,1,32,6,43,74,96,23,85,75,82,47,38,54,33,14,64,98,63,65,53,95,90,36,12,17,61,28,46,49,50,99,71,34,84,4,57,81,62,77,31,15,91,52,87,41,7,21,25,3,55,93,76,56,86,9
33,40,83,32,86,39,74,45,7,60,80,28,8,46,94,13,15,61,91,75,1,37,47,29,79,81,62,53,25,63,19,82,92,56,21,87,85,96,64,12,5,31,68,27,58,76,30,88,22,11,77,59,51,9,4,55,10,97,6,43,49,16,20,95,70,14,78,89,52,24,99,34,3,44,54,98,73,36,23,26,84,35,93,69,41,72,90,17,42,48,18,67,71,57,50,38,65,66,2,0
