19,66,91,61,18,69,16,64,72,50,22,89,41,11,6,71,93,43,74,60,88,4,3,8,87,54,65,58,2,56,38,62,59,78,45,68,28,48,10,12,20,24,34,49,94,42,92,40,33,98,73,82,36,55,17,29,1,99,51,76,44,37,7,13,96,35,57,53,23,70,97,21,85,0,80,5,75,83,27,47,67,32,39,63,9,52,86,14,81,26,31,84,77,95,15,79,30,46,25,90
19,66,91,61,18,69,16,64,72,50,22,89,41,11,6,71,93,43,74,60,88,4,3,8,87,54,65,58,2,56,38,62,59,78,45,68,28,48,10,12,20,24,34,49,94,42,92,40,33,98,73,82,36,55,17,29,1,99,51,76,44,37,7,13,96,35,57,53,23,70,97,21,85,0,80,5,75,83,27,47,67,32,39,63,9,52,86,14,81,26,31,84,77,95,15,79,30,46,25,90
9,46,32,51,39,2,45,1,52,61,74,88,11,86,31,41,77,60,15,17,62,72,69,16,63,82,57,7,54,23,78,87,70,19,91,76,30,50,56,47,10,79,14,40,98,68,89,92,71,90,97,37,18,66,96,53,48,59,99,0,8,58,22,5,36,25,81,6,12,93,29,26,34,38,49,64,67,55,94,24,65,84,44,20,35,80,75,73,95,21,33,85,27,83,42,43,13,3,28,4
9,46,32,51,39,2,45,1,52,61,74,88,11,86,31,41,77,60,15,17,62,72,69,16,63,82,57,7,54,23,78,87,70,19,91,76,30,50,56,47,10,79,14,40,98,68,89,92,71,90,97,37,18,66,96,53,48,59,99,0,8,58,22,5,36,25,81,6,12,93,29,26,34,38,49,64,67,55,94,24,65,84,44,20,35,80,75,73,95,21,33,85,27,83,42,43,13,3,28,4
9,46,32,51,39,2,45,1,52,61,74,88,11,86,31,41,77,60,15,17,62,72,69,16,63,82,57,7,54,23,78,87,70,19,91,76,30,50,56,47,10,79,14,40,98,68,89,92,71,90,97,37,18,66,96,53,48,59,99,0,8,58,22,5,36,25,81,6,12,93,29,26,34,38,49,64,67,55,94,24,65,84,44,20,35,80,75,73,95,21,33,85,27,83,42,43,13,3,28,4
9,46,32,51,39,2,45,1,52,61,74,88,11,86,31,41,77,60,15,17,62,72,69,16,63,82,57,7,54,23,78,87,70,19,91,76,30,50,56,47,10,79,14,40,98,68,89,92,71,90,97,37,18,66,96,53,48,59,99,0,8,58,22,5,36,25,81,6,12,93,29,26,34,38,49,64,67,55,94,24,65,84,44,20,35,80,75,73,95,21,33,85,27,83,42,43,13,3,28,4
9,46,32,51,39,2,45,1,52,61,74,88,11,86,31,41,77,60,15,17,62,72,69,16,63,82,57,7,54,23,78,87,70,19,91,76,30,50,56,47,10,79,14,40,98,68,89,92,71,90,97,37,18,66,96,53,48,59,99,0,8,58,22,5,36,25,81,6,12,93,29,26,34,38,49,64,67,55,94,24,65,84,44,20,35,80,75,73,95,21,33,85,27,83,42,43,13,3,28,4
9,46,32,51,39,2,45,1,52,61,74,88,11,86,31,41,77,60,15,17,62,72,69,16,63,82,57,7,54,23,78,87,70,19,91,76,30,50,56,47,10,79,14,40,98,68,89,92,71,90,97,37,18,66,96,53,48,59,99,0,8,58,22,5,36,25,81,6,12,93,29,26,34,38,49,64,67,55,94,24,65,84,44,20,35,80,75,73,95,21,33,85,27,83,42,43,13,3,28,4
9,46,32,51,39,2,45,1,52,61,74,88,11,86,31,41,77,60,15,17,62,72,69,16,63,82,57,7,54,23,78,87,70,19,91,76,30,50,56,47,10,79,14,40,98,68,89,92,71,90,97,37,18,66,96,53,48,59,99,0,8,58,22,5,36,25,81,6,12,93,29,26,34,38,49,64,67,55,94,24,65,84,44,20,35,80,75,73,95,21,33,85,27,83,42,43,13,3,28,4
9,46,32,51,39,2,45,1,52,61,74,88,11,86,31,41,77,60,15,17,62,72,69,16,63,82,57,7,54,23,78,87,70,19,91,76,30,50,56,47,10,79,14,40,98,68,89,92,71,90,97,37,18,66,96,53,48,59,99,0,8,58,22,5,36,25,81,6,12,93,29,26,34,38,49,64,67,55,94,24,65,84,44,20,35,80,75,73,95,21,33,85,27,83,42,43,13,3,28,4
9,46,32,51,39,2,45,1,52,61,74,88,11,86,31,41,77,60,15,17,62,72,69,16,63,82,57,7,54,23,78,87,70,19,91,76,30,50,56,47,10,79,14,40,98,68,89,92,71,90,97,37,18,66,96,53,48,59,99,0,8,58,22,5,36,25,81,6,12,93,29,26,34,38,49,64,67,55,94,24,65,84,44,20,35,80,75,73,95,21,33,85,27,83,42,43,13,3,28,4
9,46,32,51,39,2,45,1,52,61,74,88,11,86,31,41,77,60,15,17,62,72,69,16,63,82,57,7,54,23,78,87,70,19,91,76,30,50,56,47,10,79,14,40,98,68,89,92,71,90,97,37,18,66,96,53,48,59,99,0,8,58,22,5,36,25,81,6,12,93,29,26,34,38,49,64,67,55,94,24,65,84,44,20,35,80,75,73,95,21,33,85,27,83,42,43,13,3,28,4
9,46,32,51,39,2,45,1,52,61,74,88,11,86,31,41,77,60,15,17,62,72,69,16,63,82,57,7,54,23,78,87,70,19,91,76,30,50,56,47,10,79,14,40,98,68,89,92,71,90,97,37,18,66,96,53,48,59,99,0,8,58,22,5,36,25,81,6,12,93,29,26,34,38,49,64,67,55,94,24,65,84,44,20,35,80,75,73,95,21,33,85,27,83,42,43,13,3,28,4
